capacity, state, code, herb, height, tonnes
 3798.8,open,6!57{7C}SU,Sage,51,126
 1939.1,close,0e94{0Z}QF,Fennel,45,6599
  622.9,open,9!81{3A}QH,Marjoram,49,2787
  634.9,open,0!85{4E}VE,Sage,34,10290
 1281.3,open,3!66u2R}HQ,Basil,52,7771
  344.5,close,9!25{6B}FP,Coriander,52,265
  408.8,open,2!13{0U}JE,Fennel,52,4367
  679.2,open,7!72t0L}SJ,Rosemary,45,3299
  315.4,open,9!04{9X}VX,Borage,50,1489
  159.4,close,k1!03{9H}PN,Bay,47,9109
   82.4,open,4!10{2I}BI,Sage,45,3351
 1365.3,close,9!40{3M}CM,Dill,30,1778
  189.3,close,0!14{8S}NW,Dill,52,2053
   73.9,close,2!35{6N}KB,Dill,52,2925
  392.6,close,1!65{2W}UP,Dill,52,672
  268.1,open,3!59{9F}ZU,Bergamot,49,915
  534.8,close,9!57{0N}IT,Mint,49,4361
  376.7,open,5!63{6U}RR,Basil,48,7057
 1894.2,open,2!07{9E}CJ,Bergamot,46,785
  462.6,open,2!90{9K}ZJ,Dill,53,2810
  305.8,close,8M33{0O}ZJ,Marjoram,50,10664
  354.4,open,1!44{0Q}EI,Fennel,49,192
   92.9,open,8!43{4V}QM,Dill,45,3997
  624.4,close,2!96{0N}EL,Mint,48,2993
  357.9,close,8!45{4Z}XR,Mint,44,10437
  140.0,open,1!17{6J}PR,Basil,52,9660
  495.7,open,2!18{6C}SR,Coriander,47,180
  287.1,close,4!07{7T}OJ,Fennel,22,496
  176.6,close,9!33{3G}QE,Oregano,44,4036
  542.5,open,8!09{0M}MI,Basil,44,11281
  359.0,open,5!65{8O}LN,Bergamot,34,1985
  473.4,open,4!34{8I}YY,Sage,47,2454
  428.2,close,3!07{4U}XG,Oregano,49,2481
  561.6,open,0!93{3V}EK,Sage,44,2839
  195.5,open,7!85{0K}VX,Dill,8,323
  384.3,close,3!22{4R}OE,Marjoram,51,5611
  602.6,close,9!19{6E}UB,Thyme,48,1726
  244.7,open,6!92{3I}GS,Coriander,48,1579
  949.6,close,8!04{4S}VJ,Bergamot,38,1277
  409.9,close,0!89{2C}JH,Dill,50,760
 2940.6,open,5!09{2Z}KU,Coriander,54,2574
  533.8,close,2!23{7Z}PK,Coriander,27,2367
  362.4,open,9!61{7M}BJ,Bergamot,44,2297
  196.0,close,8!12{9G}IR,Rosemary,47,3472
  540.2,close,5!Y1{3S}RS,Bergamot,47,8255
  532.0,close,9!19{4D}QN,Basil,37,7048
  678.3,close,6!52{2I}LO,Sage,24,10110
   95.1,open,0!36{1A}QI,Oregano,46,1303
   16.4,open,5!00{8D}ZV,Basil,20,2973
  582.9,close,4!72{8I}JW,Rosemary,44,2385
  255.8,close,5!45{8Y}KT,Dill,54,2357
 1732.0,close,9!24{3C}RY,Mint,54,422
  399.9,open,5!20{9D}IT,Marjoram,54,8310
  638.2,open,0!66{5X}AW,Thyme,50,10283
 3850.4,open,7!21{4W}ZY,Bergamot,49,3107
   87.9,close,4!3T{5Z}UA,Fennel,45,7706
  238.8,close,0!19{1M}KR,Bay,44,366
  613.7,open,7!01{7F}ZY,Dill,48,1402
  345.1,open,0!20{7C}QD,Bay,50,8997
   25.8,open,6!27{1B}RQ,Basil,11,8048
  418.5,close,6!03{9Y}QG,Bay,51,1247
  141.7,close,9!70{2Q}JC,Thyme,51,1328
  414.6,close,1!12{1Y}JT,Mint,47,3130
  138.4,close,8!50{3K}TU,Sage,52,7654
  117.9,open,3!74{6U}VB,Dill,54,1049
  475.3,close,3!79{4N}BB,Bay,52,3527
  325.5,close,0!41{6Q}YO,Oregano,54,1523
  591.7,close,2!68{1U}EJ,Rosemary,52,478
 2190.6,close,7!11{5U}HT,Coriander,36,7949
  258.8,open,9!51{5G}VL,Thyme,45,389
  287.8,open,3!62{3X}PZ,Dill,8,6591
  643.1,close,7!98{8B}YL,Dill,24,10629
  288.8,close,4!89{0B}NM,Sage,44,731
 3248.3,open,7!70{2P}UI,Bergamot,50,401
  532.1,close,8!95{7T}WS,Rosemary,51,10956
  265.4,open,9!38{7D}TH,Dill,35,1750
  669.4,open,8!87{9+}TQ,Bergamot,52,2251
 2912.7,open,6!31{6E}PA,Bergamot,46,540
  438.2,close,5!18{3B}JB,Fennel,50,1751
  379.6,close,9!29{2W}PK,Mint,28,564
  260.2,close,9!10{8F}GR,Borage,51,1541
  357.7,open,7!28{7Q}DC,Bergamot,49,670
  388.3,close,6!82{6L}ZD,Thyme,54,8714
  569.6,close,4!49{7B}OA,Dill,51,1316
  554.4,close,8!17{4N}UB,Basil,48,10522
  477.5,close,4!55{1O}UH,Mint,24,1112
  254.4,close,3!89{7C}EE,Oregano,52,3262
  521.4,open,2!37k1X}KZ,Bay,44,385
  413.5,open,5!00{7B}UN,Mint,44,10652
  202.6,open,1!57{1E}JR,Mint,47,2138
  101.9,open,0!59{9Z}JV,Dill,50,25
  431.7,open,0!72{1EMH,Sage,46,2367
 3573.6,close,6!11{1M}MW,Mint,48,6383
  462.6,open,8!48{4D}QG,Bergamot,54,4975
  394.1,open,1!71{9G}DW,Basil,40,2434
 2997.6,open,5!65{7W}LE,Borage,53,9726
  478.5,open,1!18{6M}CE,Mint,51,3352
   25.5,open,1!59{8W}MO,Dill,47,6697
  562.0,close,4!19{1W}BD,Coriander,47,4851
  567.7,open,5!87{3B}IN,Rosemary,7,4073
  417.5,open,1!19{9T}XV,Bay,47,4500
  305.1,open,0!41{3Z}YT,Dill,28,11618
   46.3,close,1!14{0J}VF,Sage,53,7535
 1429.0,close,8!85{8V}sK,Sage,46,816
  182.2,open,6!33{6N}SC,Dill,49,2523
  410.5,open,4!20{9T}AI,Dill,45,5757
  679.3,open,5!69{5M}HM,Dill,26,3372
  175.9,close,5!91{8P}XY,Mint,47,11940
  356.5,close,4!83{5N}MD,Rosemary,54,1851
 2808.4,close,4!76{1F}QQ,Mint,44,6733
   29.0,open,1!93{7W}EM,Coriander,54,8931
  142.8,open,2!Q0{1O}EU,Mint,53,3653
  126.2,open,0!83{8W}AB,Mint,48,1801
  348.4,open,4F!83{8Y}BR,Fennel,17,1196
  478.4,open,6!54{5H}GY,Rosemary,50,3250
  655.1,close,9!87{0X}JL,Bergamot,48,620
  394.4,open,0!10{8S}NU,Bay,48,160
  245.1,close,2!48{9P}TK,Rosemary,53,11047
  427.2,open,4!48{6Z}VU,Rosemary,44,3032
  916.5,close,9!00{6S}LB,Rosemary,53,5966
  546.2,close,0!65{0J}EP,Coriander,49,9018
  646.9,open,7!27{8D}QA,Basil,50,1159
 3556.4,open,0!40{1M}JU,Dill,24,3326
  218.5,close,4!81{4Z}GY,Oregano,47,11634
    2.1,open,7!50{1T}AL,Bergamot,44,231
  220.5,close,6!97{6N}EK,Basil,54,3052
  637.4,open,7!29{0M}DN,Fennel,46,11198
  402.1,close,5!2}5{6Y}SF,Thyme,49,4943
  504.8,open,8!75{0U}UO,Fennel,51,3111
  449.3,open,2!34{1A}AH,Mint,48,2314
 1731.1,open,9!60{9G}BJ,Coriander,21,10077
  637.4,close,8!54{6L}RX,Thyme,45,3366
  266.5,open,7!67{1T}HA,Fennel,50,2819
  357.4,open,5!36{1J}UW,Oregano,27,829
   27.2,open,9!33{0Z}GW,Coriander,44,1162
  102.2,close,4!93{1H}YL,Bergamot,43,10395
  383.5,close,6!88{6I}XT,Rosemary,17,9672
  508.5,close,7!99{8Y}ZN,Sage,49,9483
  168.2,open,6!15{3N}KZ,Bergamot,44,1420
  360.1,open,6!48{5N}UX,Bay,46,5144
  652.0,open,5!19{6H}HU,Sage,14,3492
  514.0,close,7!06{0H}GR,Mint,50,3196
   77.0,close,3!75{9F}GK,Mint,44,10643
   54.8,close,7!05{0P}XQ,Mint,48,4279
  347.1,close,1!57{5H}QK,Basil,15,2300
   36.7,close,5!63{9P}SO,Rosemary,44,677
  357.8,open,8!73{5G}MY,Marjoram,51,2475
  454.9,close,6!63{3F}YZ,Fennel,34,732
  230.3,open,4!93{8N}QQ,Rosemary,50,7457
  327.8,close,3J75{4V}LG,Bergamot,20,2375
   88.2,close,1!81{3A}HE,Mint,46,2194
  126.5,close,0!17{6Q}HV,Bergamot,50,2710
  327.2,open,5!87{4D}FW,Thyme,44,1322
   95.1,open,8!06{9K}TC,Rosemary,48,7639
  386.9,open,5!62{2X}JG,Rosemary,44,1125
   48.8,open,0!17{0B}WR,Bay,45,5753
  225.4,close,9!23{5A}NE,Bergamot,54,9126
  331.4,open,5!41{1H}VI,Mint,44,1560
  560.1,open,8!60{4L}VR,Rosemary,49,3601
  182.1,open,8!44{0M}ZW,Thyme,47,1381
 2685.1,close,3!72{4I}LG,Bay,45,2503
  660.7,open,1!09{7K}RS,Basil,12,1498
  460.9,open,9!66{3J}EH,Marjoram,53,11068
  110.2,open,0!98{7E}LV,Basil,50,666
  143.7,close,7!65{8V}XV,Dill,26,5041
  537.6,close,8!50{7X}OP,Bergamot,49,9961
  813.2,close,9!70{0C}EL,Mint,46,2385
  601.5,close,3!49{6E}WI,Coriander,54,11616
  424.3,open,2!18{3X}UX,Rosemary,47,1719
 3506.6,open,4!51{2L}CL,Fennel,22,1487
 3682.1,close,6!59{6B}HL,Mint,49,789
  302.6,open,2!37{9Q}FB,Rosemary,48,2469
   33.2,open,4!91{7Z}FS,Bergamot,46,2313
   35.1,open,7!42{6K}VL,Rosemary,53,1094
  249.8,close,7!55{7Z}ME,Sage,38,604
 2043.3,close,4!89{0U}JZ,Thyme,49,3273
 2912.1,open,1!72{1S}OR,Borage,51,1506
  516.0,close,1!20{4D}LF,Basil,14,2418
 1045.1,open,1!14{6V}ZB,Mint,45,4791
   88.6,close,2!70{7Z}HS,Thyme,22,3549
  579.0,close,1!43{43W}SS,Fennel,48,2528
  550.0,open,9!62{1D}QZ,Basil,23,11539
  308.8,open,1!26{7A}ZR,Marjoram,52,1015
  254.3,close,t0!70{4Q}YT,Rosemary,44,509
  257.1,open,6!25{0O}FI,Bay,41,1777
  314.6,close,2!T5{0M}IS,Rosemary,47,27
  158.8,open,1!62{2E}UV,Rosemary,22,4820
  307.4,close,2!65{8D}IQ,Dill,33,5910
  135.1,close,8!40{6C}BT,Mint,53,6456
 3207.7,open,0!14{8D}VK,Borage,35,1403
  954.8,close,8!09{8F}XN,Bergamot,41,1120
 1606.9,close,5!94{8S}SW,Mint,51,5266
   66.1,open,2!97{1G}WZ,Fennel,53,200
  109.5,open,5!98{3R}OV,Basil,13,1664
 1097.0,open,4!49{2F}GG,Thyme,10,1512
  185.8,close,1!56{0X}HP,Coriander,51,6568
  221.2,close,0!13{8K}PE,Bergamot,16,1953
  154.9,open,5!733{2A}CN,Borage,54,1273
  661.5,open,2!42{2N}PU,Bergamot,45,140
  156.7,close,!15{2X}BB,Rosemary,12,1448
  101.1,open,5!38{0X}EK,Basil,47,11608
   90.5,open,2!51{8G}TP,Basil,54,1112
   31.7,close,3!50{1I}RN,Dill,44,5745
  573.3,close,6!99{0Z}PR,Dill,50,1872
  351.7,open,8!55{1X}ZS,Fennel,34,7369
  380.5,close,5!42{9D}CF,Fennel,44,1162
  456.9,close,0!47{1W}TP,Bergamot,44,650
  643.8,close,1!09{7V}NB,Dill,44,2082
  178.1,close,5!09N0Z}UP,Fennel,54,3481
  211.3,open,3!69{4S}ZR,Rosemary,45,330
  190.4,open,9!90{5Y}TY,Bergamot,53,3523
 3379.1,close,5!06{0CKE,Coriander,48,1225
  313.4,open,6!41{6I}IH,Basil,50,598
   25.2,close,5!97{0K}IU,Borage,19,1873
 2377.9,close,0!36{9D}JG,Mint,42,3192
  438.8,close,7!31{3Z}YB,Bergamot,45,2805
  487.3,close,7!9={5I}NC,Sage,45,2206
  601.7,open,8!74{4E}JM,Dill,46,4967
  523.4,close,9!70{5H}KO,Fennel,48,8222
 1130.2,close,2!25{6C}PE,Rosemary,48,11900
  192.1,close,2!05{3E}SC,Borage,44,4756
  395.5,open,4!00{4O}EA,Thyme,52,6216
   48.6,open,0!46{9O}GM,Coriander,50,1431
  411.4,close,9!61{2W}LH,Fennel,31,1924
 3854.5,open,0!22{2C}HZ,Dill,53,1065
  747.8,close,4!22{9O}SY,Bay,47,2741
  515.0,open,7!65{3S}IQ,Fennel,54,1522
    7.8,open,8!49{2B}~B,Dill,23,5936
  130.4,open,2!48{8P}YP,Mint,47,42
  103.4,open,5!31{7B}QP,Basil,44,8281
  145.4,open,7!75{1B}AL,Dill,54,3992
  330.8,close,7!90{8Q}PW,Bay,42,2717
  145.0,close,6!54{3H}UI,Borage,52,2826
  659.9,close,3!49{0Y}OD,Marjoram,51,9894
  492.4,close,7!71{2B}RM,Thyme,44,2204
 3009.7,open,4!68{1S}UR,Rosemary,52,1953
  612.3,close,3!36{9U}UT,Fennel,17,4180
   68.2,open,2!07{0N}KE,Coriander,48,628
   72.5,close,0!17{4O}TK,Coriander,50,424
  140.6,close,8!60{2R}NP,Marjoram,38,440
 2464.2,open,3!43{8F}OD,Basil,53,664
  389.5,open,9!12{0G}CB,Mint,45,9214
  394.4,open,8!23{6E}SV,Rosemary,47,8999
  136.6,close,4!40{5T}OV,Coriander,51,1587
  502.2,close,4!20{8W}KQ,Rosemary,52,16
 3252.4,open,7!04{8J}RK,Bay,50,2784
  438.9,close,9!03{4Y}XI,Thyme,54,6
   63.0,close,1!29{2B}JG,Basil,44,2422
  291.8,open,6!61{4Z}iR,Thyme,32,3380
  496.3,close,8!46{7Y}WY,Basil,52,414
  197.1,open,4!31{8D}UQ,Fennel,53,445
  545.5,open,0!21{1W}MO,Mint,46,6650
 1604.2,open,0!43{4C}LM,Oregano,48,4082
  210.6,close,5!96{7N}PN,Rosemary,49,7290
  302.0,open,8!70{4U}QA,Marjoram,48,3388
  667.1,open,7!37{3E}YB,Thyme,53,6187
   65.2,open,7!73{8J}KD,Coriander,31,481
  625.6,close,9!18{9P}RU,Thyme,45,1131
  133.7,close,0!33{6P}HQ,Dill,48,1810
 2213.3,close,3!58{3L}UM,Bay,46,60
  576.4,open,2!00a9W}ZG,Rosemary,44,9375
  115.1,open,7!00{7Z}BP,Mint,52,5382
  655.2,close,043{8W}TQ,Mint,52,1169
  574.4,open,1!20{4X}FY,Dill,50,2774
 2526.1,close,1!25{6K}PD,Rosemary,54,2874
 2445.0,close,8!70{9S}EU,Dill,52,672
  413.0,open,2!83{5Z}LW,Dill,32,217
  272.5,close,5!97{6H}XT,Sage,44,50
  311.1,close,5!09{6I}JR,Oregano,32,8202
 1558.2,open,9!05{3I}aYU,Thyme,26,7405
   18.1,close,1!40{8H}RS,Coriander,7,1191
  474.8,close,5!18{1T}LC,Bay,45,6550
   29.9,open,5!48{3H}QN,Mint,11,5031
  196.9,close,5!96{4Y}OG,Fennel,51,360
 2262.1,open,026{4T}WQ,Basil,48,2313
  648.0,close,2!43{7E}QK,Thyme,45,3476
  648.0,close,9!62{5J}FJ,Dill,52,3043
 3866.7,open,6!74{6T}JB,Coriander,14,6589
 1820.2,close,1!76{4O}YV,Bergamot,50,6541
 1906.6,open,4!28{7N}KI,Rosemary,46,2960
  635.5,open,0!67{7J}AX,Thyme,47,936
  368.6,open,5!57{1V}ZR,Basil,28,11650
  154.7,open,4!06{1O}YS,Thyme,54,1010
  178.5,close,4!86{5E}VN,Bergamot,28,11098
  620.6,close,6!48{5U}PA,Mint,50,2843
 1814.9,open,1!86{2U}UJ,Sage,47,8869
  568.8,open,7!91{0F}YW,Basil,52,7652
  106.4,close,9!69{5C}ZT,Rosemary,48,7422
  663.4,close,6!15{9I}OT,Dill,42,551
   52.9,close,4!49{6H}VZ,Coriander,52,3512
  466.1,close,8!83{5F}ZW,Rosemary,54,2038
  588.5,close,4!03{7Z}RQ,Basil,44,4699
  345.4,open,0!68{7E}MK,Oregano,49,3116
   83.8,open,7!85{2R}JX,Marjoram,51,4961
  140.7,open,5!20{4K}GE,Thyme,53,3404
  597.9,close,8!90{1Q}CI,Dill,49,354
  366.3,close,2!38{4X}KJ,Marjoram,49,9759
  376.4,close,317{7T}OH,Mint,45,886
 2963.7,open,1!35{9L}WM,Thyme,51,2832
 2473.8,open,7!63{4M}HF,Oregano,51,2019
   49.2,close,8!M9{2C}VO,Rosemary,11,256
   69.6,open,9!11{4B}QK,Bay,46,277
  181.9,close,1!68{2O}TV,Marjoram,54,3513
  314.2,open,2!23{0Y}RP,Mint,34,11244
 1749.2,open,1!42{9W}DH,Dill,53,3034
  482.1,close,0!18{6D}ZV,Dill,47,3225
  587.1,open,8!74{3K}WU,Fennel,49,659
  557.1,open,8!90{5B}ES,Fennel,46,3213
  249.9,close,2!68{9S}XS,Coriander,53,1219
  216.1,close,5!2{4P}XR,Fennel,16,1084
 2188.0,open,5!49{0L}NS,Bergamot,49,6314
  387.2,open,9!52{0W}SI,Fennel,46,4656
  365.8,open,6!14{2Q}AI,Bay,10,7321
  250.5,open,3!19{1N}DU,Borage,47,52
  328.7,close,0!84{1O}IZ,Basil,6,2688
  453.1,close,4!01{8N}JE,Sage,12,2476
  517.4,close,8!11{4L}SL,Mint,50,404
  364.1,open,3!38{2S}IM,Borage,44,1550
  550.1,close,7!63{0P}HY,Rosemary,53,580
  527.7,open,6!56{5O}SI,Coriander,33,6890
 1795.7,open,6!40{7P}TN,Thyme,33,2562
  272.9,open,2!62{4N}YQ,Rosemary,50,4662
  521.9,close,6!66{1U}NT,Dill,45,1990
 3206.0,close,3!50{9F}YU,Fennel,46,2443
 1608.7,open,8!77{7Y}AN,Coriander,51,1826
 3117.5,open,3!63{5L}MW,Basil,51,3227
  647.3,close,6!85{3X}EF,Fennel,49,2385
  537.1,close,1!80{8N}GN,Mint,39,699
    4.3,close,4!60{9E}NL,Thyme,50,219
 2943.6,open,8!35{9V}GQ,Mint,47,3308
  635.3,close,3!38{4M}YW,Bergamot,21,9528
  204.5,close,8!99{3N}XA,Sage,51,3219
  459.5,open,1!44{9U}ME,Basil,50,10036
  208.7,close,8!41{8A}VY,Basil,24,2061
  662.5,close,7!61{3A}HY,Rosemary,49,5231
  412.1,open,0!65{7E}PX,Mint,45,277
  247.7,close,7!46{4B}OA,Thyme,52,1858
 2546.4,open,0!03{2Q}SK,Thyme,52,2220
 3560.9,close,1!22{3J}QG,Rosemary,40,808
  469.1,open,2!08{5Y}PU,Thyme,52,1117
  267.4,open,7!53{2U}GB,Bergamot,49,21
  204.5,open,5!24{1M}ZK,Thyme,53,3502
   60.7,close,0!77{3U}GL,Rosemary,44,2425
  498.4,open,7!40{2P}BL,Thyme,51,11299
  259.0,close,6!70{2T}NY,Thyme,49,9935
  375.7,close,0!79{0E}OA,Borage,40,3049
  528.3,close,3!13{2N}BJ,Rosemary,46,8734
  109.3,close,3!21{8M}IU,Marjoram,48,3145
  240.3,close,0!75{7P}LO,Dill,45,1458
  114.1,close,4!48{7A}JA,Bergamot,48,4155
  311.5,open,7!60{1R}EU,Dill,54,5801
  692.4,close,7!06{EY}AS,Fennel,44,3219
   11.4,close,7!60{2S}WO,Basil,46,2683
 1267.9,close,7!68{8E}XR,Rosemary,6,766
  454.3,open,2!26{9I}ZH,Basil,52,2941
  331.3,open,9!80{0V}PO,Rosemary,42,2349
  526.9,close,6!89{7O}NF,Rosemary,51,1801
  166.7,close,099{4D}VB,Bergamot,53,2022
 3026.9,close,3!43{6Y}LC,Mint,52,1065
  636.9,open,1!64{7D}BX,Rosemary,50,1610
 1860.1,open,6!35{9R}YL,Fennel,44,662
  324.6,close,6!46{5U}WG,Dill,48,1385
  248.8,close,9!38{2S}CU,Bay,50,340
  300.4,close,7!77{4D}EY,Rosemary,53,694
 3709.5,close,5!61{9D}BM,Dill,39,2266
   46.5,open,1x53{4Q}LM,Rosemary,46,2439
  414.7,close,8!16{0Q}RL,Fennel,44,2066
  364.3,close,9!55{2V}TN,Bay,39,3879
  503.4,open,2!58{9J}JT,Borage,50,7033
  360.9,close,5!80{0K}KT,Fennel,54,2478
  559.1,close,4!48{9K}IY,Bay,51,4893
  434.0,close,6!84{7B}RW,Basil,48,1555
 3487.8,close,6!13{9Q}JG,Coriander,54,903
  180.8,open,3!78{2T}LY,Bergamot,48,627
  533.1,open,4!94{6Y}XP,Basil,18,1429
 3432.3,close,9!07{4B}PM,Basil,40,1253
  540.4,close,6!01{8F}EP,Basil,6,648
  652.6,open,5!14{0R}VH,Borage,8,2286
  455.3,open,0!77{6E}ED,Basil,48,8469
  464.3,close,6!21{2FMNQ,Oregano,50,4054
   81.2,open,2!50{3V}NH,Mint,46,1057
 2952.9,close,8!18{6N}CD,Oregano,49,1868
  200.6,open,4!32{8G}MV,Basil,52,1962
  132.7,open,9!79{1U}YM,Fennel,45,2702
  557.1,close,9!54{4Z}SP,Thyme,8,5049
  229.4,open,0!87{7V}WT,Bay,45,10508
  460.6,open,6!21{0X}WF,Fennel,54,4807
 1367.2,close,4!28{6U}DS,Rosemary,53,6214
  584.3,open,6!42{5Y}TK,Marjoram,52,3216
  261.5,open,4!08{1E}WM,Mint,12,367
  215.5,open,4K64{9W}DB,Bergamot,48,2316
  459.7,close,0!43{7W}PN,Basil,47,6878
  237.4,close,2!86{6J}EE,Rosemary,47,1437
  206.2,close,2!47{1J}HS,Marjoram,28,11148
 1956.1,close,3!89{7K}EH,Rosemary,47,2400
  538.2,close,1!24{6O}PO,Dill,53,2290
   47.7,close,0!30{0G}RQ,Bergamot,24,8648
  617.5,close,5!1A1{5Y}HI,Coriander,47,6050
 3079.2,open,9!51{2H}BS,Mint,48,782
   50.0,close,8!80{6H}HX,Basil,53,1557
   75.5,close,3!92{0T}OS,Bay,52,2688
   12.9,close,5!76{3T}RV,Thyme,49,1255
  770.9,open,9!71{7B}TU,Coriander,14,579
  393.3,close,9!77{6P}GQ,Rosemary,53,2944
  213.3,open,1!34{1J}DN,Bay,45,2871
  629.2,open,6!22{7H}WS,Thyme,28,2297
  304.6,open,2!62{4A}CA,Dill,46,6295
  481.6,close,2!24{5Q}YB,Mint,52,1435
  596.8,open,3!27{2W}DM,Rosemary,53,2176
  647.4,open,1!83{9A}XX,Marjoram,51,933
  589.5,open,4!99{8U}BK,Fennel,50,847
  614.4,open,3!79{7G}JR,Thyme,51,7426
  212.7,close,0!69{8A}TQ,Fennel,52,3404
  192.8,close,5!94{9K}CF,Coriander,50,1636
  503.3,open,7!47{8E}WE,Bergamot,45,677
  301.7,open,1!15{6G}GR,Fennel,35,2823
  376.0,open,3!92{8Y}YO,Fennel,49,6940
  452.2,open,9!&1{6S}XY,Thyme,49,7717
  419.7,open,9!11{2A}RU,Mint,54,4871
  542.3,close,6!2{6C}QF,Bay,46,2671
 1582.0,close,!85{5C}IL,Bay,22,688
  345.4,close,0!54{4E}GS,Bergamot,47,1455
  118.3,close,3!98{9O}SU,Fennel,45,3221
 2392.3,open,7!32{3Q}YB,Thyme,32,3629
 2958.8,open,3!78{8S}YE,Oregano,53,2244
   16.1,close,2!67{9Q}ZQ,Mint,34,1969
  482.0,open,6!33{9S}VH,Fennel,52,3572
  235.8,close,1!35{1T}XZ,Mint,53,2660
  169.3,close,8!94{0U}QH,Mint,46,10737
  428.5,close,1!10{9C}QW,Oregano,53,3092
  472.3,close,6!38{9O}SG,Sage,49,1404
 3842.6,close,7!64{4Z}FI,Basil,51,3062
  257.2,open,7!06{5X}HV,Rosemary,48,5320
  553.7,close,4!59{3V}QO,Rosemary,50,3213
  622.4,close,1!77{0W}LQ,Mint,23,3345
  116.8,close,7!95{3A}QP,Marjoram,51,891
  195.2,close,4!15{6X}ZI,Bergamot,52,3082
   23.6,open,8!77{9Z}TH,Fennel,51,1552
  446.7,close,4!46{2F}SB,Sage,29,11281
 2740.6,close,6!59{6O}RT,Thyme,7,726
   28.5,open,8!71{4Y}XB,Bay,46,10353
 3348.3,close,7!95{8O}KJ,Thyme,46,1247
  357.4,close,4!69{6C}PE,Dill,50,860
  586.6,close,5!25{7M}XP,Bay,49,1193
   73.9,close,9!05{0M}BB,Thyme,39,1543
  606.2,open,5!78{3H}BW,Thyme,46,9833
   81.3,open,9!09{8Y}VP,Sage,53,818
  286.1,open,2!95{1X}DU,Bergamot,41,8202
  583.8,open,1!97{4K}IR,Basil,50,5232
  626.2,close,7!37{1Q}GD,Oregano,44,5195
  297.4,open,9!02{8M}XP,Mint,44,505
  397.4,close,9!62{4P}KT,Mint,48,3330
  362.6,close,6!67{1D}YD,Fennel,38,3415
  356.8,close,7!89{8S}PC,Basil,47,2036
   88.1,open,4!09{8S}SK,Oregano,45,10035
  630.2,close,9!j5{5L}KX,Rosemary,53,7993
  514.0,close,7!40{5K}DB,Coriander,45,116
   92.7,open,2!65{2A}YN,Fennel,48,2216
 1057.2,close,5!57{9Y}YH,Bay,54,2322
   39.5,open,1!09{0K}EE,Bergamot,39,5960
  609.8,open,2!75{5E}QN,Bergamot,52,10148
  272.4,close,2!21{1K}JF,Marjoram,53,2391
  467.5,close,3!77{4G}UP,Rosemary,49,122
  575.9,close,8!09{1E}RG,Fennel,46,2618
  629.6,close,5!36{1R}GA,Rosemary,45,2920
  106.7,close,8!42{7G}5H,Basil,51,3143
  380.1,open,1!90{6Q}BO,Rosemary,49,4942
  973.6,close,9=!23{8Y}NL,Borage,44,430
  312.2,open,2!95{9W}DJ,Rosemary,44,3501
  967.9,close,1!93{5E}BC,Marjoram,50,9656
  163.4,close,0!29{3Z}ZZ,Rosemary,49,4226
  217.8,close,3!22{4Y}PV,Dill,53,570
  676.2,open,7!41{7A}QE,Basil,50,596
  449.9,close,8!28{1S}YZ,Bay,47,118
  238.3,open,d!61{6F}BJ,Basil,36,7191
  442.6,close,9!82{3L}AA,Mint,45,70
  464.4,close,9!02{6QdHS,Bay,45,2861
  505.5,open,3!40{7B}YA,Coriander,49,3019
  163.1,close,6!25{5K}SF,Rosemary,45,2972
  332.7,close,4!35{4A}JO,Fennel,45,1193
  679.9,open,9!84{9V}ZZ,Bay,30,2521
  520.5,close,0!33{6C}EX,Dill,54,5806
  159.5,close,3!76{2A}WF,Bay,51,11010
 2932.3,close,0!95{1B}OZ,Bergamot,49,2305
 3183.7,open,W!95{1E}LU,Dill,45,2413
  453.1,close,9!52{5Q}YC,Bergamot,53,446
  571.5,open,0!64{3Y}RM,Rosemary,54,1427
  470.8,close,7!68{7B}NB,Coriander,47,651
   88.4,close,f!57{5N}BN,Coriander,48,1195
  428.7,close,4!54{5K}CH,Coriander,44,9871
  672.7,open,2!638{1R}AF,Basil,46,434
  639.0,open,0!38{0M}FW,Fennel,26,1156
    4.9,open,8!76{1E}HA,Bay,10,1288
  636.0,open,8!84{1Y}AR,Thyme,48,3040
  140.2,close,9!46{6U}HW,Thyme,54,981
  201.6,open,6!45{1X}YB,Dill,51,2915
  646.9,close,4!34{4S}UO,Bay,48,10731
 3710.5,open,7!29{5F}BV,Borage,49,2813
 1830.7,open,0!13{6K}TL,Bay,53,9465
  532.5,open,5!63{5W}RB,Bergamot,45,3250
  142.0,close,8!85{0T}KM,Mint,48,144
  301.0,close,0!46{0V}VR,Coriander,50,1485
  174.2,close,8!63{5V}QA,Rosemary,48,961
  142.1,open,4!29{6G}PH,Thyme,52,614
 1427.7,open,5!569I}FV,Coriander,49,875
  600.9,open,1!48{2F}GX,Basil,8,3470
   83.1,close,0!55{7H}FF,Dill,51,2005
  552.4,open,7!74{4Z}RJ,Dill,45,2112
   49.1,open,1!89{4U}FU,Sage,46,772
  184.3,close,7!21{6I}EU,Fennel,44,1676
  561.9,close,2i28{3D}KE,Thyme,44,536
  609.2,open,7!03{4E}GD,Bay,45,3322
  606.0,close,5!82{5F}DQ,Borage,51,1801
  420.3,close,5!19{=B}IW,Borage,15,8553
  624.8,close,8!4{5V}QV,Mint,45,2260
  665.9,close,4860{1T}WX,Sage,49,3575
  658.6,open,0!99{0R}US,Dill,54,1772
